Timestamp,Open,High,Low,Close.Volume
1507107062,4330.5800,4330.5800,4260.0000,4281.9900,338.5155
1507110671,4281.9900,4289.2600,4250.0000,4250.0100,136.2666
1507114272,4250.0100,4250.0100,4225.5800,4236.6500,170.3645
1507117881,4236.6500,4250.7900,4236.6500,4246.7800,128.4920
1507121482,4246.7800,4259.9000,4179.9900,4190.0100,264.1406
1507125089,4190.0100,4210.0000,4183.6000,4199.9900,493.3072
1507128691,4199.9900,4227.9800,4199.9800,4217.0000,453.4382
1507132291,4217.0000,4224.9500,4201.1700,4223.0100,301.9130
1507135891,4223.0100,4223.9400,4195.7100,4213.0000,358.5998
1507139492,4213.0000,4214.8100,4202.8400,4206.5800,224.2346
1507143092,4206.5800,4210.0000,4185.0000,4192.1500,230.6702
1507146692,4192.1500,4200.4300,4188.9900,4200.4300,213.9537
1507150292,4200.4300,4209.8900,4195.0200,4195.0200,224.7821
1507153901,4195.0200,4215.0000,4195.0100,4215.0000,288.6316
1507157501,4215.0000,4233.2900,4207.0000,4224.2700,220.3916
1507161101,4224.2700,4232.9400,4201.3900,4208.5000,428.9923
1507164701,4208.5000,4224.0000,4208.4900,4224.0000,169.0520
1507168301,4224.0000,4241.1500,4222.0000,4238.0100,196.9482
1507171901,4238.0100,4239.2800,4230.0000,4230.0100,149.6715
1507175501,4230.0100,4230.9900,4170.0000,4178.9700,408.6449
1507179102,4178.9700,4178.9700,4151.0000,4165.0000,386.9460
1507182702,4165.0000,4166.8100,4150.0500,4158.8500,173.2851
1507186311,4158.8500,4163.8900,4150.0100,4163.8800,159.6208
1507189912,4163.8800,4164.7500,4154.8700,4162.0500,110.4102
1507193513,4162.0500,4164.6900,4151.0000,4154.0000,83.4567
1507197122,4154.0000,4202.8000,4154.0000,4201.7300,162.1213
1507200722,4201.7300,4235.8000,4201.7200,4233.0000,232.4402
1507204322,4233.0000,4249.0000,4233.0000,4245.6700,152.3799
1507207922,4245.6700,4325.9900,4243.8100,4318.9600,460.6459
1507211522,4318.9600,4331.3300,4297.0400,4329.3100,433.1892
1507215127,4329.3100,4329.3100,4288.8200,4290.0000,292.0382
1507218731,4290.0000,4334.3000,4289.7800,4321.9800,356.2699
1507222331,4321.9800,4322.0000,4307.1600,4309.6100,284.3875
1507225932,4309.6100,4309.6100,4299.8200,4299.8300,212.2138
1507229535,4299.8300,4336.0600,4280.1100,4335.0100,471.5910
1507233139,4335.0100,4364.5900,4331.4600,4355.4100,333.3600
1507236741,4355.4100,4356.6400,4340.0900,4349.0100,429.1166
1507240342,4349.0100,4349.7700,4331.4600,4337.7500,262.5992
1507243942,4337.7500,4362.6500,4331.0000,4358.7800,201.5005
1507247542,4358.7800,4358.7800,4300.0000,4322.5000,332.5500
1507251142,4322.5000,4322.5000,4299.9900,4320.2600,156.0242
1507254742,4320.2600,4329.9900,4320.2600,4325.0500,235.0215
1507258342,4325.0500,4325.9900,4323.7700,4323.7800,103.7539
1507261942,4323.7800,4326.1800,4318.5700,4326.1800,111.8756
1507265550,4326.1800,4326.1800,4318.5800,4322.0600,109.4501
1507269152,4322.0600,4359.0000,4322.0500,4359.0000,292.0497
1507272761,4359.0000,4397.9600,4359.0000,4394.7200,465.3140
1507276361,4394.7200,4400.0000,4380.8200,4385.7600,198.7476
1507279962,4385.7600,4400.0000,4385.7500,4396.2100,133.0679
1507283562,4396.2100,4396.2100,4384.0000,4394.9600,93.9988
1507287162,4394.9600,4407.0000,4394.9600,4398.0200,253.5697
1507290762,4398.0200,4398.0200,4385.5000,4396.9900,133.4667
1507294362,4396.9900,4399.9900,4396.5700,4399.9900,169.1540
1507297962,4399.9900,4399.9900,4348.0000,4361.0100,381.4790
1507301562,4361.0100,4392.0000,4355.4200,4383.2600,261.3456
1507305172,4383.2600,4389.4900,4379.8000,4385.5500,339.2257
1507308772,4385.5500,4385.5500,4361.0100,4377.2400,561.0521
1507312377,4377.2400,4395.0000,4350.0000,4363.1200,438.7574
1507315981,4363.1200,4363.1200,4328.1900,4345.0300,436.3505
1507319582,4345.0300,4345.0300,4320.0000,4337.2100,283.4645
1507323182,4337.2100,4350.7200,4337.2100,4347.2100,222.5579
1507326782,4347.2100,4347.2100,4338.0500,4340.5300,320.8677
1507330382,4340.5300,4351.0000,4339.9600,4344.7600,291.7517
1507333986,4344.7600,4374.6000,4344.7500,4367.5000,286.1645
1507337586,4367.5000,4387.1500,4360.0000,4376.3500,262.1928
1507341186,4376.3500,4378.6500,4360.0000,4364.4500,196.7637
1507344789,4364.4500,4369.1800,4350.0300,4357.8700,210.4074
1507348391,4357.8700,4369.0400,4355.8300,4369.0400,134.6719
1507351991,4369.0400,4369.0400,4366.3000,4368.2900,86.0691
1507355592,4368.2900,4368.5200,4363.1000,4368.5200,124.0633
1507359192,4368.5200,4370.0000,4345.2600,4345.2700,113.7181
1507362796,4345.2700,4345.2700,4329.1700,4330.1000,103.6300
1507366398,4330.1000,4343.2800,4330.1000,4343.2800,52.6580
1507369998,4343.2800,4346.6400,4343.2800,4343.4800,36.3737
1507373598,4343.4800,4345.3300,4340.1500,4340.1600,24.4029
1507377200,4340.1600,4340.1600,4320.0000,4327.7600,123.6438
1507380800,4327.7600,4330.0000,4325.0000,4330.0000,56.7545
1507384402,4330.0000,4357.9900,4330.0000,4357.9900,90.5362
1507388005,4357.9900,4358.0000,4341.9500,4345.0200,115.2445
1507391609,4345.0200,4346.3800,4336.8200,4346.0100,184.9435
1507395211,4346.0100,4348.5800,4328.7000,4339.4500,241.4465
1507398812,4339.4500,4356.1600,4339.4500,4356.1600,114.1747
1507402412,4356.1600,4356.2500,4351.1100,4355.3500,97.7970
1507406017,4355.3500,4355.3500,4345.0100,4346.8000,105.8834
1507409622,4346.8000,4348.9600,4326.2800,4334.5600,318.5234
1507413222,4334.5600,4346.2000,4334.5500,4346.2000,122.7105
1507416831,4346.2000,4395.0000,4344.0300,4392.0200,386.4754
1507420431,4392.0200,4449.4200,4392.0100,4436.2000,649.6634
1507424032,4436.2000,4449.2200,4419.9100,4442.0100,299.0745
1507427641,4442.0100,4446.4900,4437.0400,4446.4800,154.0178
1507431242,4446.4800,4446.4900,4420.0100,4434.0100,155.5255
1507434851,4434.0100,4441.0000,4433.5000,4441.0000,136.5732
1507438451,4441.0000,4443.0000,4421.0400,4425.9200,196.1072
1507442052,4425.9200,4435.5000,4423.1000,4435.5000,135.9880
1507445652,4435.5000,4463.8900,4435.4900,4463.6900,181.4527
1507449252,4463.6900,4463.6900,4450.0000,4450.0100,163.7602
1507452853,4450.0100,4464.0300,4450.0000,4453.6100,113.7328
1507456457,4453.6100,4456.2600,4453.5200,4454.0100,104.8443
1507460062,4454.0100,4477.9900,4454.0000,4477.9900,150.6170
1507463662,4477.9900,4477.9900,4477.9800,4477.9900,93.7695
1507467262,4477.9900,4477.9900,4460.0100,4469.7600,165.8969
1507470862,4469.7600,4525.2800,4467.5000,4505.0000,853.6564
1507474463,4505.0000,4542.0900,4504.9900,4526.2100,438.8128
1507478063,4526.2100,4569.9600,4526.2000,4569.8800,565.0572
1507481663,4569.8800,4574.0000,4547.5200,4558.6900,466.0852
1507485263,4558.6900,4570.0000,4556.6700,4559.8000,290.2906
1507488863,4559.8000,4569.0100,4539.7600,4546.9700,324.4213
1507492463,4546.9700,4585.0000,4543.1200,4585.0000,317.9818
1507496064,4585.0000,4612.0000,4584.9900,4604.8100,583.3018
1507499665,4604.8100,4604.8100,4568.1600,4580.0100,549.4318
1507503271,4580.0100,4604.0000,4580.0000,4599.6700,390.2508
1507506872,4599.6700,4608.9900,4599.2800,4600.0100,223.3462
1507510472,4600.0100,4605.0400,4572.0300,4586.1500,391.5724
1507514072,4586.1500,4608.9900,4581.0000,4608.9900,287.8387
1507517681,4608.9900,4620.0000,4599.9900,4617.4800,365.0061
1507521282,4617.4800,4631.7700,4615.2700,4630.7300,378.6575
1507524882,4630.7300,4633.7000,4589.0000,4589.0100,457.9317
1507528482,4589.0100,4616.3700,4580.1900,4597.3100,293.0296
1507532089,4597.3100,4597.3100,4561.0000,4561.0200,272.0607
1507535691,4561.0200,4580.5900,4561.0100,4574.2900,121.0670
1507539291,4574.2900,4581.7800,4570.0000,4571.0800,112.2039
1507542891,4571.0800,4577.7800,4567.0900,4575.8500,129.9697
1507546491,4575.8500,4605.0000,4575.8500,4599.0300,149.4994
1507550092,4599.0300,4609.2800,4590.1500,4591.6400,144.4367
1507553702,4591.6400,4600.0000,4580.7500,4587.9900,186.5862
1507557302,4587.9900,4604.5200,4579.6300,4604.5200,303.5432
1507560911,4604.5200,4670.0000,4604.5100,4654.3700,829.6014
1507564512,4654.3700,4668.3600,4647.7700,4650.0100,524.9853
1507568116,4650.0100,4650.0100,4629.9900,4642.8000,365.5081
1507571717,4642.8000,4695.1200,4642.8000,4695.1200,730.2871
1507575321,4695.1200,4749.9900,4685.0500,4749.9900,1455.9351
1507578922,4749.9900,4875.3900,4746.3300,4854.4900,2312.5085
1507582522,4854.4900,4854.4900,4751.0000,4832.8500,2046.1442
1507586122,4832.8500,4842.1800,4789.9900,4808.4700,579.7702
1507589722,4808.4700,4825.0000,4750.0000,4753.6900,811.9038
1507593326,4753.6900,4805.6100,4735.1200,4775.6100,666.7550
1507596926,4775.6100,4829.0100,4769.0100,4829.0100,998.2586
1507600526,4829.0100,4857.1200,4814.8800,4821.5100,751.1376
1507604126,4821.5100,4821.5100,4787.1500,4817.0800,478.9368
1507607726,4817.0800,4817.0800,4777.7200,4782.1500,294.7055
1507611328,4782.1500,4819.2100,4780.0000,4808.0900,267.2910
1507614931,4808.0900,4812.7900,4781.7300,4809.3000,449.4172
1507618532,4809.3000,4834.0000,4807.5100,4833.9900,361.8724
1507622140,4833.9900,4838.0000,4800.0000,4812.0100,245.0185
1507625741,4812.0100,4812.0100,4760.0000,4807.6700,466.5119
1507629341,4807.6700,4807.6700,4773.0000,4774.4100,214.9444
1507632941,4774.4100,4807.0900,4760.0000,4800.0500,312.3336
1507636542,4800.0500,4819.6700,4800.0100,4803.6300,183.9348
1507640145,4803.6300,4830.0000,4803.5600,4830.0000,241.1692
1507643751,4830.0000,4839.0000,4803.1000,4818.0900,296.6995
1507647352,4818.0900,4827.9900,4800.0300,4800.0300,284.9181
1507650952,4800.0300,4802.1000,4788.8500,4802.1000,376.8411
1507654552,4802.1000,4836.6200,4799.5000,4836.6200,558.3655
1507658162,4836.6200,4898.9800,4836.6100,4888.8800,1503.6446
1507661762,4888.8800,4925.6500,4853.7800,4857.3600,1530.6598
1507665362,4857.3600,4882.0000,4849.7600,4874.9900,870.9858
1507668962,4874.9900,4878.6300,4861.0000,4869.6700,413.2100
1507672571,4869.6700,4869.6700,4811.0000,4816.0000,509.5598
1507676172,4816.0000,4816.0000,4706.0000,4761.7300,1123.6315
1507679772,4761.7300,4794.4700,4701.5300,4745.0000,683.9582
1507683372,4745.0000,4768.0000,4720.2100,4722.6800,388.4972
1507686981,4722.6800,4755.0000,4722.6700,4755.0000,311.4203
1507690581,4755.0000,4774.0000,4754.9900,4772.4900,414.3726
1507694181,4772.4900,4774.9900,4730.0000,4745.3200,298.1193
1507697782,4745.3200,4745.3200,4725.1000,4745.0000,322.0922
1507701382,4745.0000,4759.6200,4734.5400,4757.2900,145.4503
1507704982,4757.2900,4774.9900,4757.2800,4764.1100,151.4860
1507708584,4764.1100,4789.9900,4764.1100,4788.9100,228.7043
1507712192,4788.9100,4819.9900,4788.0400,4814.3800,253.7457
1507715792,4814.3800,4816.1000,4798.7700,4799.8700,109.2329
1507719392,4799.8700,4829.9900,4799.8600,4809.9900,201.2258
1507722992,4809.9900,4824.4200,4807.0700,4807.0700,150.6835
1507726592,4807.0700,4807.0700,4757.4800,4762.0100,233.4302
1507730192,4762.0100,4775.0000,4762.0000,4774.0100,233.2418
1507733793,4774.0100,4790.9700,4765.1800,4775.2400,232.0747
1507737394,4775.2400,4839.7100,4774.9800,4839.0100,434.4847
1507740994,4839.0100,4858.0000,4834.3400,4840.9500,432.3016
1507744601,4840.9500,4856.1000,4821.5700,4838.1300,339.4714
1507748201,4838.1300,4838.1300,4815.0000,4827.2500,312.8742
1507751802,4827.2500,4869.9700,4827.2500,4837.9600,631.3304
1507755402,4837.9600,4847.9000,4824.9000,4824.9000,293.9904
1507759007,4824.9000,4827.8500,4790.0000,4799.9900,526.1537
1507762607,4799.9900,4820.0000,4789.0500,4814.5600,354.1039
1507766211,4814.5600,4814.9900,4807.6400,4814.9900,209.7420
1507769811,4814.9900,4829.9900,4809.6800,4829.9900,469.7681
1507773412,4829.9900,4839.5000,4828.8200,4832.9200,332.4172
1507777012,4832.9200,4849.9900,4831.0000,4849.9800,561.4287
1507780622,4849.9800,4849.9900,4835.5000,4847.0100,235.8787
1507784222,4847.0100,4849.9900,4838.1500,4839.5000,282.6176
1507787822,4839.5000,4887.8400,4832.2200,4886.3500,650.1469
1507791422,4886.3500,4898.0000,4883.0000,4896.9100,397.7110
1507795022,4896.9100,4948.0000,4892.8800,4948.0000,625.7719
1507798622,4948.0000,5180.9900,4947.9900,5110.0200,2980.9103
1507802222,5110.0200,5187.7500,5088.2400,5144.6000,1002.9007
1507805822,5144.6000,5187.5000,5090.0000,5186.8700,741.5329
1507809424,5186.8700,5230.0000,5150.0100,5150.0300,896.7616
1507813030,5150.0300,5218.0000,5150.0300,5194.9900,608.1202
1507816631,5194.9900,5205.1300,5165.0100,5175.1300,841.9110
1507820231,5175.1300,5187.0000,5166.1100,5186.9900,422.9468
1507823831,5186.9900,5298.1100,5186.9800,5296.9800,966.5782
1507827431,5296.9800,5394.8600,5274.3800,5327.8200,1852.8085
1507831032,5327.8200,5369.3100,5241.0100,5262.1700,1318.9729
1507834633,5262.1700,5341.9100,5216.2900,5320.0900,859.5950
1507838236,5320.0900,5320.0900,5278.0100,5300.3500,716.9839
1507841837,5300.3500,5345.0000,5289.0200,5323.0400,672.3331
1507845437,5323.0400,5337.0000,5272.3300,5282.4200,501.3425
1507849037,5282.4200,5329.5000,5280.0000,5317.0100,371.3862
1507852638,5317.0100,5411.0000,5315.0000,5411.0000,1280.5942
1507856239,5411.0000,5474.0000,5390.0000,5424.1900,1337.4900
1507859839,5424.1900,5524.0900,5400.5600,5524.0900,1168.9780
1507863439,5524.0900,5867.0000,5524.0900,5769.9900,4640.0023
1507867039,5769.9900,5769.9900,5571.0000,5699.9900,2676.5732
1507870642,5699.9900,5829.0000,5692.4700,5734.7300,1383.1287
1507874242,5734.7300,5750.0000,5491.0100,5515.0100,2266.8168
1507877842,5515.0100,5572.5700,5420.0000,5515.3500,1527.2966
1507881442,5515.3500,5629.9500,5450.0000,5621.0000,766.4865
1507885042,5621.0000,5710.0000,5595.5800,5631.6200,533.1539
1507888646,5631.6200,5715.5800,5630.9600,5707.0500,284.8011
1507892251,5707.0500,5713.7500,5600.0000,5630.0000,314.4613
1507895851,5630.0000,5663.7100,5564.7300,5622.4000,485.0581
1507899452,5622.4000,5640.0000,5519.1100,5534.2200,800.9728
1507903052,5534.2200,5630.0000,5534.2200,5629.4200,533.6308
1507906661,5629.4200,5780.0000,5629.4100,5728.5400,1103.4894
1507910261,5728.5400,5732.2100,5679.3500,5715.0200,525.9284
1507913861,5715.0200,5717.1700,5656.3800,5672.8300,765.7858
1507917462,5672.8300,5713.3300,5640.0000,5691.3800,625.2518
1507921062,5691.3800,5691.3800,5634.1900,5641.0000,583.2369
1507924665,5641.0000,5657.0000,5471.9400,5494.0000,1502.0872
1507928272,5494.0000,5617.0700,5494.0000,5610.0000,702.8094
1507931876,5610.0000,5619.0000,5535.3200,5580.2400,445.0475
1507935481,5580.2400,5601.0000,5535.0000,5601.0000,505.0510
1507939081,5601.0000,5624.9900,5576.0400,5624.3800,441.8484
1507942682,5624.3800,5625.0000,5581.3200,5592.8300,290.2521
1507946282,5592.8300,5615.0000,5585.5500,5609.1200,244.8624
1507949882,5609.1200,5689.8700,5609.1100,5657.1700,555.3310
1507953484,5657.1700,5679.9900,5651.4400,5659.9900,284.6020
1507957087,5659.9900,5679.9700,5645.3200,5645.3500,274.1712
1507960691,5645.3500,5645.3600,5588.0000,5596.7000,387.4630
1507964292,5596.7000,5596.7000,5567.8600,5585.7400,248.9369
1507967892,5585.7400,5614.0000,5585.7300,5600.0100,210.6750
1507971499,5600.0100,5631.2200,5580.0000,5617.8600,227.6316
1507975101,5617.8600,5622.0200,5584.0000,5607.9600,254.1107
1507978701,5607.9600,5670.0000,5585.0000,5670.0000,289.3823
1507982302,5670.0000,5715.7000,5670.0000,5685.5200,752.3759
1507985904,5685.5200,5704.0100,5655.3200,5685.5200,266.1192
1507989504,5685.5200,5707.0000,5669.3700,5694.6600,279.6463
1507993111,5694.6600,5736.0000,5680.8600,5722.3300,509.1109
1507996711,5722.3300,5739.8000,5697.5500,5709.9000,433.6698
1508000311,5709.9000,5749.0000,5705.0300,5749.0000,413.7339
1508003911,5749.0000,5762.3000,5724.6600,5751.6800,388.7616
1508007511,5751.6800,5755.9200,5668.0600,5696.5100,515.1575
1508011111,5696.5100,5700.0000,5686.9300,5699.9900,270.1931
1508014712,5699.9900,5700.0000,5683.6600,5698.9900,211.7606
1508018313,5698.9900,5724.5000,5695.0100,5724.5000,319.9957
1508021921,5724.5000,5739.9800,5724.4900,5739.9800,214.8521
1508025521,5739.9800,5839.8000,5739.9800,5829.7600,1054.5257
1508029122,5829.7600,5829.9500,5802.0000,5802.0200,471.3528
1508032732,5802.0200,5833.0000,5781.5300,5819.9800,627.1825
1508036332,5819.9800,5849.8300,5819.9800,5849.1000,496.8644
1508039932,5849.1000,5849.1000,5781.5300,5795.0100,432.4827
1508043532,5795.0100,5803.6900,5737.0000,5737.7500,434.9941
1508047132,5737.7500,5759.7200,5727.1300,5756.1000,222.0741
1508050732,5756.1000,5761.9400,5730.0000,5735.9200,193.0031
1508054336,5735.9200,5765.0000,5729.8800,5754.4500,190.3666
1508057936,5754.4500,5754.4500,5518.1600,5595.0200,1250.0897
1508061537,5595.0200,5595.0200,5465.0200,5556.1300,762.7881
1508065141,5556.1300,5598.9900,5537.1600,5585.0800,437.2117
1508068742,5585.0800,5602.3100,5455.5500,5465.2100,474.4091
1508072342,5465.2100,5535.0000,5455.5000,5500.0700,656.2747
1508075942,5500.0700,5550.0600,5475.0000,5550.0600,368.0664
1508079542,5550.0600,5566.5100,5527.8400,5566.4400,317.1893
1508083142,5566.4400,5597.9900,5548.0000,5554.9800,313.9490
1508086742,5554.9800,5568.3800,5480.0000,5516.4600,521.7069
1508090351,5516.4600,5535.0000,5508.0000,5514.3200,332.5397
1508093951,5514.3200,5542.1100,5501.0100,5528.8200,208.3987
1508097552,5528.8200,5544.0000,5517.2100,5522.0300,218.0676
1508101152,5522.0300,5532.3900,5490.0000,5524.5600,702.1544
1508104753,5524.5600,5566.2700,5503.0200,5566.2700,590.9103
1508108353,5566.2700,5690.0000,5566.2700,5690.0000,730.4981
1508111956,5690.0000,5729.9500,5657.1900,5693.6900,551.5356
1508115557,5693.6900,5723.0200,5672.9600,5716.0000,313.4622
1508119159,5716.0000,5719.0000,5651.0000,5674.6300,318.3664
1508122759,5674.6300,5712.2900,5671.4000,5676.7500,407.5224
1508126362,5676.7500,5700.0000,5607.2700,5615.0100,370.7551
1508129967,5615.0100,5634.9000,5608.0000,5608.0100,191.5376
1508133572,5608.0100,5671.0000,5602.0000,5655.8300,291.3369
1508137176,5655.8300,5661.4700,5619.9300,5660.9100,213.3558
1508140780,5660.9100,5661.0000,5576.5200,5623.1900,334.8662
1508144380,5623.1900,5639.8200,5590.0000,5615.0100,147.8411
1508147980,5615.0100,5653.9900,5575.5500,5645.0000,175.3072
1508151580,5645.0000,5725.0000,5639.6400,5705.0100,291.0187
1508155182,5705.0100,5751.0000,5705.0000,5749.0000,491.1443
1508158790,5749.0000,5753.0000,5710.0000,5719.9100,326.5993
1508162391,5719.9100,5725.0000,5676.3900,5682.6100,312.6139
1508165992,5682.6100,5705.0000,5679.2400,5696.6100,339.7055
1508169592,5696.6100,5699.9900,5670.0000,5699.9700,587.4457
1508173192,5699.9700,5699.9700,5643.4500,5648.0100,410.2193
1508176792,5648.0100,5700.5700,5647.3500,5689.3600,434.1864
1508180392,5689.3600,5697.4900,5679.0000,5693.2100,392.0509
1508183992,5693.2100,5710.0000,5692.5900,5710.0000,674.2392
1508187592,5710.0000,5735.8700,5681.6000,5694.7000,426.9405
1508191194,5694.7000,5719.9700,5684.5900,5709.3600,364.8698
1508194798,5709.3600,5716.9000,5706.8200,5716.8900,199.3853
1508198400,5716.8900,5785.3000,5716.8800,5754.9000,714.2410
1508202001,5754.9000,5769.5500,5749.5700,5763.0000,271.9190
1508205602,5763.0000,5769.9900,5610.0000,5621.9300,841.6097
1508209202,5621.9300,5671.5500,5617.0300,5655.7600,447.9908
1508212802,5655.7600,5663.8000,5612.1300,5659.8300,360.7468
1508216402,5659.8300,5682.0700,5653.0100,5671.0100,264.1116
1508220002,5671.0100,5671.0100,5621.2800,5621.2800,287.6373
1508223602,5621.2800,5686.9900,5621.2600,5663.2300,252.2420
1508227202,5663.2300,5687.0000,5650.0000,5653.3000,145.0745
1508230804,5653.3000,5687.0000,5651.5800,5687.0000,112.0555
1508234411,5687.0000,5687.0000,5669.9000,5679.9400,128.2484
1508238011,5679.9400,5680.2200,5650.0000,5650.0100,104.5293
1508241612,5650.0100,5653.3400,5561.5900,5580.0000,561.2802
1508245212,5580.0000,5587.6000,5525.0000,5563.1500,724.5581
1508248816,5563.1500,5598.2300,5563.1400,5598.2300,289.3193
1508252416,5598.2300,5620.8400,5580.4700,5580.4800,353.7929
1508256021,5580.4800,5590.0000,5578.8800,5589.5100,248.1472
1508259621,5589.5100,5590.0000,5556.8000,5575.0100,468.5483
1508263221,5575.0100,5633.0000,5560.0000,5598.3800,852.0653
1508266821,5598.3800,5625.0000,5598.3600,5606.0100,319.6255
1508270421,5606.0100,5630.0000,5606.0000,5628.1600,196.2405
1508274022,5628.1600,5630.0000,5555.0000,5580.0000,379.5271
1508277631,5580.0000,5597.5900,5577.0000,5577.0100,356.3880
1508281231,5577.0100,5597.8400,5570.0000,5570.1800,245.5276
1508284831,5570.1800,5605.8800,5568.0100,5594.0000,391.8393
